subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
5,cycle40_subj05_prior0_1sess_150ep,506,38486,0.04665444,0.03531662,977,0.01133782,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,507,38494,0.050543454,0.044987343,16,0.0055561103,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,508,38641,0.03530401,0.047334716,78,-0.012030706,15.0,0.0,5.444444444444445,5.0
5,cycle40_subj05_prior0_1sess_150ep,509,38794,0.046287637,0.044385273,818,0.0019023642,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,510,38817,0.05127957,0.035735745,403,0.015543826,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,511,38829,0.043037668,0.049753714,828,-0.0067160465,7.0,0.1111111111111111,3.3333333333333335,3.0
5,cycle40_subj05_prior0_1sess_150ep,512,38853,0.057328224,0.046531495,403,0.0107967295,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,513,38978,0.030650817,0.0431544,447,-0.012503583,8.0,0.07692307692307693,3.230769230769231,3.0
5,cycle40_subj05_prior0_1sess_150ep,514,39047,0.050938744,0.039491158,983,0.011447586,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,515,39058,0.036611237,0.043880116,889,-0.0072688796,9.0,0.0,3.8333333333333335,4.0
5,cycle40_subj05_prior0_1sess_150ep,516,39095,0.05448129,0.048467103,191,0.006014187,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,517,39289,0.020063676,0.050504148,715,-0.030440472,151.0,0.0,46.7,47.5
5,cycle40_subj05_prior0_1sess_150ep,518,39298,0.057929173,0.03823639,999,0.019692782,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,519,39369,0.04789811,0.040125206,93,0.007772904,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,520,39402,0.042837113,0.04111299,65,0.001724124,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,521,39509,0.046047553,0.045861628,927,0.00018592551,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,522,39547,0.04386148,0.04162194,911,0.0022395402,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,523,39553,0.057505894,0.04598183,954,0.011524063,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,524,39841,0.0518066,0.049611874,227,0.002194725,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,525,39997,0.048954953,0.04452617,801,0.0044287816,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,526,40153,0.05445603,0.053290263,11,0.0011657663,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,527,40235,0.035756502,0.044324934,765,-0.008568432,6.0,0.0,3.25,3.0
5,cycle40_subj05_prior0_1sess_150ep,528,40423,0.046826184,0.04000605,455,0.006820135,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,529,40548,0.05008773,0.051103327,743,-0.0010155961,2.0,0.875,1.125,1.0
5,cycle40_subj05_prior0_1sess_150ep,530,40575,0.054899074,0.035794865,794,0.019104209,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,531,40721,0.03657312,0.047778852,614,-0.011205733,7.0,0.25,2.75,3.0
5,cycle40_subj05_prior0_1sess_150ep,532,40770,0.046807263,0.03979798,161,0.0070092827,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,533,40840,0.039936345,0.04284173,413,-0.0029053837,4.0,0.3076923076923077,2.076923076923077,2.0
5,cycle40_subj05_prior0_1sess_150ep,534,40846,0.055517998,0.04497061,171,0.010547388,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,535,40909,0.04872043,0.0404827,699,0.008237731,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,536,40920,0.044555143,0.04269937,830,0.001855772,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,537,40924,0.045973863,0.045260113,231,0.0007137507,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,538,40935,0.028388157,0.03838349,814,-0.009995334,17.0,0.0,6.0,6.0
5,cycle40_subj05_prior0_1sess_150ep,539,40979,0.031041343,0.047761112,256,-0.01671977,17.0,0.0,5.375,5.0
5,cycle40_subj05_prior0_1sess_150ep,540,41056,0.047886103,0.046085995,94,0.0018001087,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,541,41097,0.0513748,0.046026208,70,0.005348593,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,542,41116,0.030868703,0.04604986,743,-0.015181156,19.0,0.0,5.857142857142857,5.0
5,cycle40_subj05_prior0_1sess_150ep,543,41137,0.05709301,0.04266071,272,0.0144323,1.0,1.0,1.0,1.0
5,cycle40_subj05_prior0_1sess_150ep,544,41162,0.034665484,0.036610216,75,-0.0019447319,3.0,0.625,1.375,1.0
5,cycle40_subj05_prior0_1sess_150ep,545,41482,0.028411988,0.04008813,648,-0.01167614,10.0,0.1,3.7,4.0
5,cycle40_subj05_prior0_1sess_150ep,546,41566,0.025427714,0.04079721,928,-0.015369497,40.0,0.0,12.666666666666666,14.5
