Value
0.2004065146832616
0.4330615570749378
0.850004004004004
0.9212832832832832
0.8185875875875875
0.793911911911912
0.8073684294570884
0.466683897392493
0.9056666950384776
0.6720000147819519
0.3501242697238922
0.3060532510280609
0.29623034596443176
0.32286736369132996
0.3361792266368866
0.3573734760284424
