Value
0.19126761960354777
0.4115555800561831
0.822008008008008
0.9003803803803804
0.8452332332332333
0.8286216216216217
0.7819316020877397
0.43826539049606345
0.64666668176651
0.4317777882019679
0.40501639246940613
0.3266347348690033
0.3364899158477783
0.3247312903404236
0.3097510039806366
0.41778916120529175
