Value
0.1996928949796825
0.40124186235891723
0.8276226226226225
0.8874924924924925
0.7948868868868869
0.7844044044044044
0.822035214807936
0.47406344494496105
0.6948889017105102
0.5517777899901072
0.3184387683868408
0.31527355313301086
0.3181939721107483
0.3108607828617096
0.2770199477672577
0.30379700660705566
