Value
0.1942792273848643
0.4046951276815563
0.8290480480480481
0.8940470470470471
0.7850770770770771
0.770977977977978
0.8282496095131495
0.4778928326348328
0.6805555681387584
0.5420000116030376
0.321338415145874
0.3216894567012787
0.32496944069862366
0.31600692868232727
0.28130510449409485
0.3069821894168854
