Value
0.1973234762419206
0.4020030453453203
0.8221531531531532
0.8837107107107107
0.7760770770770771
0.7774834834834835
0.8317605121733636
0.47757530234470186
0.6836666782697042
0.4924444536368052
0.31882932782173157
0.3157244324684143
0.31816622614860535
0.3116140365600586
0.2742145359516144
0.30440253019332886
