Value
0.20125032621547398
0.40345811062961273
0.8275315315315315
0.893928928928929
0.7868368368368368
0.7823833833833834
0.822688216728574
0.47325451578989
0.6844444592793782
0.5615555763244628
0.31722119450569153
0.31805360317230225
0.31937915086746216
0.3121519088745117
0.2787739932537079
0.29980897903442383
