Value
0.20033090469820605
0.4058771159084312
0.8264264264264265
0.8895415415415416
0.7752592592592593
0.7701001001001001
0.8305547097814991
0.4781616060119845
0.6912222345670064
0.5472222328186035
0.3173260986804962
0.32106369733810425
0.3236975371837616
0.3131733536720276
0.28172242641448975
0.30000096559524536
