Value
0.1975440946137511
0.3992342786825866
0.8322152152152152
0.8966136136136136
0.7819569569569569
0.7794304304304304
0.8295300643494979
0.47738847492174113
0.6414444605509441
0.055888890350858374
0.32375580072402954
0.3272564113140106
0.32740455865859985
0.31769925355911255
0.2817547619342804
0.30657532811164856
