Value
0.19845239388880953
0.4125534977456317
0.8487007007007007
0.9181451451451451
0.8569249249249249
0.8462102102102103
0.7595503975716529
0.43005736713010195
0.6487777988115947
0.5357777933279674
0.41432899236679077
0.34530526399612427
0.350449800491333
0.3349159061908722
0.3126727044582367
0.42323920130729675
