Value
0.19419368341564472
0.41196931895194144
0.8494754754754754
0.9173093093093093
0.8461931931931932
0.8398168168168167
0.771196739037575
0.4353729838828413
0.66777779062589
0.5504444599151611
0.4139828383922577
0.3506411910057068
0.3571300804615021
0.3373563289642334
0.31599029898643494
0.42059874534606934
