Value
0.18577576046522046
0.4041341765389075
0.8244594594594594
0.8802092092092092
0.7789059059059058
0.7835235235235235
0.8299210624460007
0.47739417914515536
0.6647777994473775
0.5572222312291463
0.31612035632133484
0.31647777557373047
0.31912025809288025
0.3130922317504883
0.28074243664741516
0.3010128438472748
