Value
0.19281244235220965
0.40231200630177866
0.8252332332332333
0.8847827827827828
0.7792392392392393
0.7813353353353353
0.8351545131962027
0.47805157676547305
0.6850000162919362
0.5353333493073781
0.3171028792858124
0.3203929364681244
0.3237895369529724
0.31345435976982117
0.2768871486186981
0.3019927740097046
