subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median,delta_positive_similarity,delta_hardest_impostor_similarity,delta_margin,delta_full_pool_rank,delta_sampled_top1_success_rate,rank1_to_not1,not1_to_rank1
5,cycle44_subj05_margin_low_1sess_150ep,21,3913,0.056560587,0.051766653,967,0.0047939345,1.0,1.0,1.0,1.0,0.0021851063,0.0004858151,0.0016992912,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,22,3951,0.046636794,0.05056367,793,-0.003926877,2.0,0.7777777777777778,1.2222222222222223,1.0,-0.00091029704,-0.0005142577,-0.00039603934,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,23,4051,0.038251843,0.052027613,64,-0.01377577,27.0,0.0,8.25,8.0,0.007759653,0.0030168071,0.004742846,-31.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,24,4058,0.050680906,0.059251312,493,-0.008570407,2.0,0.4,1.6,2.0,-0.0002603829,0.00626852,-0.006528903,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,25,4129,0.048849236,0.05245572,442,-0.0036064833,3.0,0.5,1.6666666666666667,1.5,0.003594622,0.002539944,0.0010546781,-1.0,0.08333333333333331,0,0
5,cycle44_subj05_margin_low_1sess_150ep,26,4156,0.057162825,0.05568628,680,0.0014765449,1.0,1.0,1.0,1.0,0.0056315027,0.0026635826,0.0029679202,-1.0,0.30000000000000004,0,1
5,cycle44_subj05_margin_low_1sess_150ep,27,4249,0.059569646,0.04621749,814,0.013352156,1.0,1.0,1.0,1.0,0.0015712865,-0.0012884401,0.0028597265,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,28,4325,0.06420587,0.05583315,590,0.00837272,1.0,1.0,1.0,1.0,0.0044994317,0.006202098,-0.0017026663,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,29,4423,0.03713141,0.052066974,225,-0.014935564,41.0,0.0,12.4,13.5,-0.00079481676,0.0023745522,-0.003169369,22.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,30,4436,0.04193067,0.05112509,853,-0.009194419,6.0,0.14285714285714285,2.4285714285714284,2.0,-0.0014738366,4.227832e-05,-0.0015161149,-1.0,0.14285714285714285,0,0
5,cycle44_subj05_margin_low_1sess_150ep,31,4612,0.047930907,0.046063256,29,0.0018676519,1.0,1.0,1.0,1.0,0.0037362725,-0.0025806352,0.0063169077,-2.0,0.5,0,1
5,cycle44_subj05_margin_low_1sess_150ep,32,4667,0.042326394,0.03977659,940,0.0025498047,1.0,1.0,1.0,1.0,0.002768658,0.0020851083,0.0006835498,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,33,4690,0.032712083,0.047629215,172,-0.0149171315,17.0,0.0,6.2727272727272725,6.0,-0.005714737,0.0035276003,-0.009242337,13.0,-0.36363636363636365,0,0
5,cycle44_subj05_margin_low_1sess_150ep,34,4768,0.032737523,0.043993507,914,-0.011255983,37.0,0.0,12.777777777777779,13.0,0.0033239461,0.0022667684,0.0010571778,7.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,35,4786,0.026142122,0.045078196,191,-0.018936073,12.0,0.1,3.2,3.0,-0.00054504536,0.0037334822,-0.0042785276,3.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,36,4835,0.047403794,0.047528055,400,-0.00012426078,2.0,0.8333333333333334,1.1666666666666667,1.0,0.0040523186,-0.00028765574,0.0043399744,-1.0,0.4166666666666667,0,0
5,cycle44_subj05_margin_low_1sess_150ep,37,4869,0.046979703,0.048078414,582,-0.001098711,2.0,0.6666666666666666,1.3333333333333333,1.0,-0.004213795,-0.0038702078,-0.00034358725,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,38,4892,0.04820853,0.051984802,876,-0.003776271,4.0,0.625,1.5,1.0,0.009525858,-0.0040960237,0.013621882,-7.0,0.5,0,0
5,cycle44_subj05_margin_low_1sess_150ep,39,4930,0.06935601,0.04466984,493,0.024686169,1.0,1.0,1.0,1.0,-0.0026690066,0.0030694418,-0.0057384484,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,40,5034,0.042682927,0.047129355,686,-0.0044464283,3.0,0.5,1.6,1.5,0.003484685,0.007250637,-0.0037659518,1.0,0.09999999999999998,0,0
5,cycle44_subj05_margin_low_1sess_150ep,41,5106,0.042697307,0.048079874,674,-0.0053825676,9.0,0.0,3.5,3.5,0.007317364,0.0028658733,0.004451491,1.0,-0.16666666666666666,0,0
5,cycle44_subj05_margin_low_1sess_150ep,42,5204,0.02901667,0.04468529,990,-0.01566862,64.0,0.0,18.857142857142858,19.0,-0.001972301,0.0015960522,-0.0035683531,47.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,43,5285,0.04779055,0.0461637,761,0.0016268492,1.0,1.0,1.0,1.0,0.004334878,0.0005156398,0.0038192384,-1.0,0.16666666666666663,0,1
5,cycle44_subj05_margin_low_1sess_150ep,44,5301,0.035218436,0.026401242,864,0.008817194,1.0,1.0,1.0,1.0,-0.0017425269,-5.2653253e-05,-0.0016898736,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,45,5338,0.04380224,0.04705155,239,-0.00324931,2.0,0.6666666666666666,1.3333333333333333,1.0,0.0046301372,-0.0018657409,0.006495878,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,46,5427,0.062143367,0.05491695,830,0.007226415,1.0,1.0,1.0,1.0,-0.0005364679,0.0006115027,-0.0011479706,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,47,5459,0.037784453,0.03917006,885,-0.0013856068,3.0,0.5,1.75,1.5,5.767867e-05,0.0032659397,-0.003208261,2.0,-0.5,1,0
5,cycle44_subj05_margin_low_1sess_150ep,48,5502,0.05968072,0.053548664,246,0.006132055,1.0,1.0,1.0,1.0,0.0048115887,0.0028700754,0.0019415133,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,49,5542,0.051297028,0.049395133,162,0.0019018948,1.0,1.0,1.0,1.0,0.007609401,0.009639341,-0.0020299405,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,50,5574,0.038181305,0.04075735,468,-0.0025760457,3.0,0.5,1.5,1.5,0.0015356317,0.004677467,-0.0031418353,2.0,-0.5,1,0
5,cycle44_subj05_margin_low_1sess_150ep,51,5583,0.026502911,0.053908102,118,-0.027405191,188.0,0.0,57.75,58.5,0.004374139,0.007344134,-0.0029699951,-103.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,52,5602,0.015521395,0.027228659,208,-0.011707264,7.0,0.0,3.0,3.0,-0.0033725528,0.004141329,-0.0075138817,1.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,53,5714,0.048568435,0.039702907,222,0.008865528,1.0,1.0,1.0,1.0,0.005693376,-0.0003032945,0.0059966706,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,54,5878,0.0464982,0.038829602,43,0.0076685995,1.0,1.0,1.0,1.0,0.010391917,0.0033865012,0.007005416,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,55,5890,0.03399838,0.04174328,793,-0.007744897,7.0,0.0,3.2,3.0,0.0030100886,0.0044283345,-0.001418246,-3.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,56,6132,0.041877944,0.039482877,447,0.0023950674,1.0,1.0,1.0,1.0,0.008989286,-0.00012863427,0.00911792,-2.0,0.5,0,1
5,cycle44_subj05_margin_low_1sess_150ep,57,6199,0.040888224,0.041133277,246,-0.00024505332,2.0,0.6,1.4,1.0,0.002829995,0.0038621612,-0.0010321662,1.0,-0.4,1,0
5,cycle44_subj05_margin_low_1sess_150ep,58,6222,0.03984003,0.05313448,827,-0.013294447,5.0,0.25,1.75,2.0,-0.0004823804,0.0011647269,-0.0016471073,-2.0,0.25,0,0
5,cycle44_subj05_margin_low_1sess_150ep,59,6431,0.040725216,0.041056313,162,-0.00033109635,2.0,0.42857142857142855,1.5714285714285714,2.0,0.00839581,-0.005520802,0.013916612,-7.0,0.42857142857142855,0,0
5,cycle44_subj05_margin_low_1sess_150ep,60,6444,0.057194456,0.053501807,828,0.0036926493,1.0,1.0,1.0,1.0,0.0020402223,0.007142987,-0.005102765,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,61,6489,0.05234572,0.05080167,78,0.0015440509,1.0,1.0,1.0,1.0,0.0017445497,0.0013936982,0.00035085157,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,62,6514,0.026653353,0.043557383,339,-0.01690403,49.0,0.0,16.0,16.0,0.0041744877,-0.0010623448,0.0052368324,-36.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,63,6521,0.053988747,0.055576794,715,-0.0015880466,2.0,0.7333333333333333,1.2666666666666666,1.0,-0.0016095117,-0.0033260062,0.0017164946,-1.0,0.2666666666666666,0,0
5,cycle44_subj05_margin_low_1sess_150ep,64,6524,0.047194187,0.04652602,252,0.00066816807,1.0,1.0,1.0,1.0,0.0083214715,0.0026649497,0.005656522,-3.0,0.5714285714285714,0,1
5,cycle44_subj05_margin_low_1sess_150ep,65,6558,0.044504073,0.033712868,520,0.010791205,1.0,1.0,1.0,1.0,-0.0015439019,0.0029713735,-0.0045152754,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,66,6640,0.0482157,0.052490156,862,-0.0042744577,2.0,1.0,1.0,1.0,-0.0005311258,0.003363043,-0.0038941689,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,67,6713,0.047537915,0.04447259,827,0.0030653253,1.0,1.0,1.0,1.0,0.0069324374,0.0070950463,-0.00016260892,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,68,6801,0.031110585,0.045159545,885,-0.01404896,20.0,0.0,7.166666666666667,8.0,0.0014070943,0.005830094,-0.004423,5.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,69,7007,0.04638893,0.044346366,12,0.0020425655,1.0,1.0,1.0,1.0,0.0014662556,-0.001376424,0.0028426796,-2.0,0.6,0,1
5,cycle44_subj05_margin_low_1sess_150ep,70,7039,0.055703435,0.05055451,682,0.005148925,1.0,1.0,1.0,1.0,0.00085139275,0.006455634,-0.005604241,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,71,7120,0.03943633,0.04218716,460,-0.0027508326,3.0,0.4444444444444444,1.6666666666666667,2.0,0.0016009137,0.006893646,-0.0052927323,2.0,-0.5555555555555556,1,0
5,cycle44_subj05_margin_low_1sess_150ep,72,7207,0.04421343,0.049063705,207,-0.004850276,5.0,0.0,2.4285714285714284,2.0,0.0012150705,0.0029644556,-0.0017493851,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,73,7336,0.05033838,0.05148699,5,-0.0011486113,3.0,0.375,1.75,2.0,0.002759941,0.0011825413,0.0015773997,-2.0,0.25,0,0
5,cycle44_subj05_margin_low_1sess_150ep,74,7366,0.04202522,0.045218453,590,-0.0031932332,2.0,0.4444444444444444,1.5555555555555556,2.0,0.0030201934,0.0099215545,-0.006901361,1.0,-0.5555555555555556,1,0
5,cycle44_subj05_margin_low_1sess_150ep,75,7409,0.042833228,0.051225133,191,-0.008391906,6.0,0.14285714285714285,2.5714285714285716,2.0,-0.00019807369,0.0012377277,-0.0014358014,1.0,-0.14285714285714285,0,0
5,cycle44_subj05_margin_low_1sess_150ep,76,7418,0.047513347,0.03763827,934,0.009875078,1.0,1.0,1.0,1.0,0.001110319,0.0016858466,-0.00057552755,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,77,7480,0.041057907,0.04517459,300,-0.004116684,2.0,0.6,1.4,1.0,-0.0010045841,0.0046202242,-0.0056248084,1.0,-0.4,1,0
5,cycle44_subj05_margin_low_1sess_150ep,78,7654,0.058467124,0.04910372,417,0.009363405,1.0,1.0,1.0,1.0,0.0056647584,0.003937889,0.0017268695,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,79,7659,0.047162,0.047093004,695,6.89961e-05,1.0,1.0,1.0,1.0,0.00031792,0.0061466023,-0.0058286823,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,80,7840,0.033756148,0.040020593,744,-0.0062644444,6.0,0.125,2.5,2.5,-0.0064013563,-0.0049891137,-0.0014122427,3.0,-0.375,0,0
5,cycle44_subj05_margin_low_1sess_150ep,81,7859,0.03540341,0.049947787,222,-0.014544375,22.0,0.0,7.125,7.0,0.0013986044,-0.0017526634,0.0031512678,-4.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,82,7944,0.058749907,0.048373368,554,0.010376539,1.0,1.0,1.0,1.0,0.0043173805,0.0021734796,0.0021439008,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,83,7948,0.042580567,0.046427708,693,-0.0038471408,7.0,0.0,3.111111111111111,3.0,0.007453274,0.00021539629,0.0072378777,-7.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,84,7954,0.01587721,0.051176112,486,-0.035298903,165.0,0.0,49.5,50.0,0.004747021,0.0029065572,0.0018404648,-69.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,85,8006,0.047384698,0.050385453,384,-0.0030007549,4.0,0.6,1.4,1.0,0.004146751,0.0075826086,-0.0034358576,3.0,-0.4,1,0
5,cycle44_subj05_margin_low_1sess_150ep,86,8109,0.03579233,0.04360555,162,-0.007813223,12.0,0.0,3.5,3.5,0.009129411,0.006921772,0.0022076387,-2.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,87,8204,0.029448327,0.049587183,540,-0.020138856,61.0,0.0,17.818181818181817,18.0,-0.0026891418,-0.0011383593,-0.0015507825,3.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,88,8225,0.019799417,0.03979145,583,-0.019992033,63.0,0.0,19.8,19.0,0.0023585837,0.0016844645,0.0006741192,-5.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,89,8262,0.027936503,0.044165503,818,-0.016229,62.0,0.0,22.5,23.0,-0.002981931,0.0035617948,-0.0065437257,46.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,90,8274,0.058481388,0.047737747,651,0.01074364,1.0,1.0,1.0,1.0,0.0017949343,0.0026523434,-0.0008574091,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,91,8318,0.04913747,0.043484632,793,0.0056528375,1.0,1.0,1.0,1.0,-6.591901e-05,0.00070357695,-0.00076949596,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,92,8387,0.041683123,0.049002413,48,-0.00731929,6.0,0.0,2.25,2.0,0.0025964826,0.0026301667,-3.3684075e-05,2.0,-0.625,0,0
5,cycle44_subj05_margin_low_1sess_150ep,93,8394,0.036711812,0.0391073,604,-0.0023954883,4.0,0.42857142857142855,1.7142857142857142,2.0,0.006864341,0.004812956,0.0020513851,1.0,-0.21428571428571436,0,0
5,cycle44_subj05_margin_low_1sess_150ep,94,8415,0.05341866,0.049581025,405,0.0038376339,1.0,1.0,1.0,1.0,0.004522942,0.0044421107,8.083135e-05,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,95,8435,0.04085867,0.038898397,125,0.0019602738,1.0,1.0,1.0,1.0,0.00013934076,0.0015451312,-0.0014057904,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,96,8465,0.04584348,0.056059938,384,-0.01021646,9.0,0.08333333333333333,2.8333333333333335,3.0,0.004179165,0.0095800795,-0.0054009147,3.0,-0.16666666666666669,0,0
5,cycle44_subj05_margin_low_1sess_150ep,97,8509,0.033509266,0.052410793,699,-0.018901527,25.0,0.0,8.272727272727273,8.0,-0.0019228794,0.0015824176,-0.003505297,15.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,98,8631,0.054603033,0.046749715,403,0.007853318,1.0,1.0,1.0,1.0,-0.005802825,-0.0021008514,-0.0037019737,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,99,8646,0.03485366,0.043713126,61,-0.008859467,20.0,0.0,7.533333333333333,7.0,-0.0028212443,-0.0003515482,-0.002469696,14.0,-0.06666666666666667,0,0
5,cycle44_subj05_margin_low_1sess_150ep,100,8807,0.031063523,0.0358573,434,-0.004793778,9.0,0.09090909090909091,3.4545454545454546,4.0,-0.0019832514,-0.00015045702,-0.0018327944,5.0,-0.1818181818181818,0,0
5,cycle44_subj05_margin_low_1sess_150ep,101,8843,0.0252833,0.04032524,208,-0.01504194,80.0,0.0,25.0,26.0,0.0023362432,-0.001438126,0.0037743691,-11.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,102,8925,0.048103444,0.047494035,417,0.00060940906,1.0,1.0,1.0,1.0,0.0034907684,0.0037359707,-0.00024520233,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,103,8933,0.049254745,0.050793473,227,-0.0015387274,2.0,0.6,1.4,1.0,0.008165821,-0.0011071339,0.009272955,-1.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,104,9027,0.027269108,0.039873533,789,-0.012604425,20.0,0.0,7.666666666666667,8.0,0.007117642,0.002257958,0.004859684,-14.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,105,9048,0.03511048,0.0481708,182,-0.01306032,9.0,0.1111111111111111,4.333333333333333,4.0,-0.00472524,0.0023764297,-0.00710167,5.0,-0.1111111111111111,0,0
5,cycle44_subj05_margin_low_1sess_150ep,106,9147,0.05040985,0.04352561,375,0.0068842396,1.0,1.0,1.0,1.0,0.0041717067,0.004953202,-0.0007814951,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,107,9230,0.05030555,0.046116013,142,0.004189536,1.0,1.0,1.0,1.0,0.0014486238,9.232387e-05,0.0013563,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,108,9434,0.044915352,0.036512572,249,0.00840278,1.0,1.0,1.0,1.0,0.0046983026,0.0027773753,0.0019209273,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,109,9462,0.052812234,0.047925897,246,0.0048863366,1.0,1.0,1.0,1.0,0.00035744905,0.0034123324,-0.0030548833,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,110,9680,0.03752586,0.053589214,793,-0.016063355,9.0,0.0,3.2857142857142856,3.0,0.00018956885,0.0058428384,-0.0056532696,4.0,-0.2857142857142857,0,0
5,cycle44_subj05_margin_low_1sess_150ep,111,9722,0.049711004,0.051905595,885,-0.0021945909,2.0,0.75,1.25,1.0,0.0039123185,0.0053962693,-0.0014839508,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,112,9804,0.039414812,0.0494041,421,-0.009989288,6.0,0.25,2.75,3.0,0.0025431663,0.0022330247,0.0003101416,0.0,0.25,0,0
5,cycle44_subj05_margin_low_1sess_150ep,113,9847,0.046095483,0.056410596,2,-0.010315113,10.0,0.0,2.8333333333333335,2.5,0.0055653304,0.0043473803,0.0012179501,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,114,9865,0.03344382,0.050867718,701,-0.017423898,22.0,0.0,9.0,9.0,-0.0075226948,0.0013875514,-0.008910246,12.0,-0.2,0,0
5,cycle44_subj05_margin_low_1sess_150ep,115,9917,0.036643066,0.035713088,367,0.00092997774,1.0,1.0,1.0,1.0,0.0032329038,-0.0010183826,0.0042512864,-1.0,0.0,0,1
5,cycle44_subj05_margin_low_1sess_150ep,116,9978,0.019992847,0.041217644,227,-0.021224797,129.0,0.0,39.0,39.5,0.006524019,0.0023046136,0.0042194054,-58.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,117,10006,0.04079888,0.04505876,931,-0.0042598806,3.0,0.4,1.6,2.0,0.0034594424,0.00638726,-0.0029278174,1.0,-0.29999999999999993,0,0
5,cycle44_subj05_margin_low_1sess_150ep,118,10046,0.059497587,0.05368977,163,0.005807817,1.0,1.0,1.0,1.0,0.003690116,-0.0007057898,0.004395906,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,119,10064,0.0413732,0.060649924,778,-0.019276723,7.0,0.125,3.375,3.5,-0.0018760301,-0.0013472959,-0.0005287342,-1.0,0.125,0,0
5,cycle44_subj05_margin_low_1sess_150ep,120,10105,0.029919198,0.03824854,549,-0.008329341,20.0,0.0,7.076923076923077,7.0,0.0054760072,0.0020037182,0.003472289,-20.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,121,10107,0.033463553,0.037398,227,-0.0039344467,5.0,0.1,2.5,2.5,-0.0005893819,-0.0017647371,0.0011753552,-1.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,122,10244,0.03174269,0.041171134,70,-0.009428445,3.0,0.5,1.5,1.5,0.0038164891,-0.0015427619,0.005359251,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,123,10393,0.033104256,0.048886787,925,-0.015782531,11.0,0.1111111111111111,3.4444444444444446,3.0,0.00040626153,0.0057366937,-0.005330432,4.0,-0.2222222222222222,0,0
5,cycle44_subj05_margin_low_1sess_150ep,124,10471,0.0003026029,0.046057492,680,-0.04575489,784.0,0.0,237.0,238.0,0.0033570086,0.008917756,-0.0055607483,50.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,125,10507,0.04830177,0.045845505,778,0.0024562664,1.0,1.0,1.0,1.0,0.0007209219,-0.0013238862,0.0020448081,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,126,10586,0.028989982,0.04680808,886,-0.017818097,53.0,0.0,15.9,15.5,0.0034881234,0.005499948,-0.0020118244,13.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,127,10600,0.0433219,0.036413427,338,0.0069084726,1.0,1.0,1.0,1.0,0.00064414367,0.0033266023,-0.0026824586,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,128,10610,0.0427417,0.049066775,163,-0.0063250735,4.0,0.125,2.5,3.0,-0.002163574,0.0034536608,-0.005617235,1.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,129,10907,0.045776047,0.04314429,160,0.0026317574,1.0,1.0,1.0,1.0,0.0029988624,0.0009984821,0.0020003803,0.0,0.0,0,0
5,cycle44_subj05_margin_low_1sess_150ep,130,11159,0.052986674,0.052211575,493,0.0007750988,1.0,1.0,1.0,1.0,0.005396638,0.0032733865,0.0021232516,-1.0,0.1428571428571429,0,1
5,cycle44_subj05_margin_low_1sess_150ep,131,11333,0.044734433,0.03925317,516,0.0054812618,1.0,1.0,1.0,1.0,0.006441299,0.007688716,-0.0012474172,0.0,0.0,0,0
