subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
7,cycle44_subj07_margin0_1sess_150ep,861,62479,0.03438422,0.05393056,132,-0.019546337,32.0,0.0,9.333333333333334,9.0
7,cycle44_subj07_margin0_1sess_150ep,862,62544,0.05068245,0.062477555,180,-0.011795104,10.0,0.0,4.333333333333333,4.0
7,cycle44_subj07_margin0_1sess_150ep,863,62561,0.04533245,0.054130305,788,-0.008797854,10.0,0.25,3.375,4.0
7,cycle44_subj07_margin0_1sess_150ep,864,62683,0.06380562,0.05747978,923,0.006325837,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,865,62748,0.047650598,0.050393157,748,-0.0027425587,3.0,0.3333333333333333,1.6666666666666667,2.0
7,cycle44_subj07_margin0_1sess_150ep,866,62960,0.04571352,0.05531774,830,-0.009604219,8.0,0.08333333333333333,2.6666666666666665,3.0
7,cycle44_subj07_margin0_1sess_150ep,867,63081,0.053961273,0.052758552,94,0.0012027211,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,868,63182,0.046624754,0.050174054,93,-0.0035493001,3.0,0.25,1.875,2.0
7,cycle44_subj07_margin0_1sess_150ep,869,63345,0.050953314,0.05225549,770,-0.0013021752,2.0,0.8333333333333334,1.1666666666666667,1.0
7,cycle44_subj07_margin0_1sess_150ep,870,63449,0.048325427,0.057071827,707,-0.0087464005,2.0,0.8888888888888888,1.1111111111111112,1.0
7,cycle44_subj07_margin0_1sess_150ep,871,63746,0.046091925,0.051222973,327,-0.005131047,4.0,0.0,2.25,2.0
7,cycle44_subj07_margin0_1sess_150ep,872,63781,0.048811402,0.04936581,770,-0.0005544089,2.0,0.8888888888888888,1.1111111111111112,1.0
7,cycle44_subj07_margin0_1sess_150ep,873,63825,0.040855255,0.05035335,828,-0.009498093,15.0,0.0,5.75,6.0
7,cycle44_subj07_margin0_1sess_150ep,874,63922,0.03695494,0.049530476,729,-0.012575537,37.0,0.0,12.833333333333334,13.5
7,cycle44_subj07_margin0_1sess_150ep,875,63931,0.06943631,0.049138043,777,0.020298269,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,876,63944,0.047205452,0.053719845,875,-0.006514393,4.0,0.2222222222222222,2.0,2.0
7,cycle44_subj07_margin0_1sess_150ep,877,64004,0.054245014,0.046599314,149,0.0076457,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,878,64096,0.03498211,0.04140835,648,-0.0064262375,9.0,0.1,3.5,3.0
7,cycle44_subj07_margin0_1sess_150ep,879,64295,0.05458095,0.056432605,710,-0.0018516555,2.0,0.3333333333333333,1.6666666666666667,2.0
7,cycle44_subj07_margin0_1sess_150ep,880,64483,0.04383568,0.060232595,567,-0.016396914,37.0,0.0,12.454545454545455,12.0
7,cycle44_subj07_margin0_1sess_150ep,881,64498,0.04381712,0.042893395,153,0.0009237267,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,882,64615,0.046395697,0.058885038,136,-0.012489341,25.0,0.0,7.888888888888889,9.0
7,cycle44_subj07_margin0_1sess_150ep,883,64621,0.03405371,0.046558276,984,-0.012504566,20.0,0.0,7.714285714285714,7.0
7,cycle44_subj07_margin0_1sess_150ep,884,64687,0.04715722,0.04246451,3,0.004692711,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,885,64771,0.038795047,0.04498287,522,-0.0061878227,9.0,0.0,3.4285714285714284,3.0
7,cycle44_subj07_margin0_1sess_150ep,886,64867,0.04540946,0.046072897,904,-0.00066343695,2.0,0.7272727272727273,1.2727272727272727,1.0
7,cycle44_subj07_margin0_1sess_150ep,887,64880,0.0312881,0.053562474,169,-0.022274375,35.0,0.0,9.923076923076923,10.0
