subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median,delta_positive_similarity,delta_hardest_impostor_similarity,delta_margin,delta_full_pool_rank,delta_sampled_top1_success_rate,rank1_to_not1,not1_to_rank1
7,cycle44_subj07_margin_low_1sess_150ep,11,3449,0.06273952,0.059506655,647,0.0032328665,1.0,1.0,1.0,1.0,0.0026058592,0.003734503,-0.0011286438,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,12,3489,0.059839316,0.054201204,694,0.0056381114,1.0,1.0,1.0,1.0,-0.0026130117,0.0017748512,-0.004387863,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,13,3626,0.053643405,0.049547806,461,0.004095599,1.0,1.0,1.0,1.0,-0.010853365,-0.0019809417,-0.008872423,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,14,3682,0.04534476,0.04162779,999,0.003716968,1.0,1.0,1.0,1.0,-0.0017723627,-0.0070166737,0.005244311,-1.0,0.4,0,1
7,cycle44_subj07_margin_low_1sess_150ep,15,3687,0.046542566,0.054761283,282,-0.008218717,5.0,0.16666666666666666,2.1666666666666665,2.0,0.0012999661,0.0030313283,-0.0017313622,-6.0,0.16666666666666666,0,0
7,cycle44_subj07_margin_low_1sess_150ep,16,3729,0.037907187,0.05256216,106,-0.014654972,64.0,0.0,20.25,20.5,-0.0016639642,-0.0012880489,-0.00037591532,-5.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,17,3809,0.042293273,0.046620514,770,-0.0043272413,12.0,0.0,4.125,5.0,-0.004567437,-0.0080380775,0.0034706406,7.0,-0.5,0,0
7,cycle44_subj07_margin_low_1sess_150ep,18,3842,0.05535491,0.051242642,149,0.0041122697,1.0,1.0,1.0,1.0,0.002559401,-0.002062142,0.004621543,-2.0,0.625,0,1
7,cycle44_subj07_margin_low_1sess_150ep,19,3847,0.03233899,0.046961248,428,-0.014622256,20.0,0.0,6.333333333333333,6.0,-0.0024871342,-0.004314527,0.0018273927,-2.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,20,3856,0.028801417,0.053908877,949,-0.02510746,118.0,0.0,38.714285714285715,40.0,-0.002432946,0.00060270354,-0.0030356497,2.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,21,3913,0.054890618,0.05235361,967,0.0025370084,1.0,1.0,1.0,1.0,-0.0015622787,-0.0034437105,0.0018814318,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,22,3951,0.052677136,0.04873301,745,0.003944125,1.0,1.0,1.0,1.0,-0.0052021965,-0.0041252673,-0.0010769293,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,23,4051,0.0465349,0.055412553,484,-0.008877654,5.0,0.25,2.3333333333333335,2.5,-0.0014989935,0.0042914934,-0.005790487,1.0,-0.25,0,0
7,cycle44_subj07_margin_low_1sess_150ep,24,4058,0.05608799,0.04674806,356,0.009339929,1.0,1.0,1.0,1.0,-0.0011897236,0.00023653358,-0.0014262572,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,25,4129,0.03329549,0.05447394,274,-0.02117845,117.0,0.0,35.916666666666664,36.0,0.0026073456,-0.0028820522,0.005489398,-196.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,26,4156,0.03651635,0.0536412,717,-0.01712485,99.0,0.0,29.9,29.0,-0.010478117,-0.010372728,-0.00010538846,74.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,27,4249,0.061441142,0.04591573,115,0.015525412,1.0,1.0,1.0,1.0,0.0024608746,-0.0017114654,0.00417234,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,28,4325,0.059904784,0.051019788,810,0.008884996,1.0,1.0,1.0,1.0,0.00065622106,0.00040091202,0.00025530905,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,29,4423,0.043724272,0.05904397,967,-0.015319698,8.0,0.0,3.4,3.0,-0.0052305236,-0.0015930608,-0.0036374629,4.0,-0.4,0,0
7,cycle44_subj07_margin_low_1sess_150ep,30,4436,0.05173747,0.045720402,490,0.0060170665,1.0,1.0,1.0,1.0,-0.0034975037,-0.0029798225,-0.00051768124,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,31,4612,0.05064403,0.04326181,132,0.007382218,1.0,1.0,1.0,1.0,-0.00082636625,-0.0025996864,0.0017733201,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,32,4667,0.02986288,0.042939994,920,-0.013077114,18.0,0.0,5.923076923076923,5.0,0.0016894825,-0.0014095865,0.003099069,-8.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,33,4690,0.043418974,0.047975678,208,-0.0045567043,4.0,0.18181818181818182,2.272727272727273,2.0,-0.0010699816,-0.0006371252,-0.00043285638,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,34,4768,0.043422226,0.05100913,598,-0.007586904,14.0,0.0,5.555555555555555,5.0,0.0011387914,0.002869375,-0.0017305836,-4.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,35,4786,0.04981566,0.044517454,282,0.0052982047,1.0,1.0,1.0,1.0,-0.0057558827,0.0041872896,-0.009943172,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,36,4835,0.046956025,0.052770954,892,-0.0058149286,5.0,0.4166666666666667,1.9166666666666667,2.0,0.0009697303,-0.0018900707,0.002859801,-1.0,0.16666666666666669,0,0
7,cycle44_subj07_margin_low_1sess_150ep,37,4869,0.049034756,0.055209704,490,-0.006174948,4.0,0.0,2.111111111111111,2.0,-0.007118117,-0.0010089241,-0.006109193,2.0,-0.4444444444444444,0,0
7,cycle44_subj07_margin_low_1sess_150ep,38,4892,0.051988255,0.05322395,746,-0.0012356937,3.0,0.5,1.75,1.5,0.0043045543,-0.0021849498,0.006489504,-14.0,0.5,0,0
7,cycle44_subj07_margin_low_1sess_150ep,39,4930,0.06927918,0.049364273,17,0.019914906,1.0,1.0,1.0,1.0,-0.0024095476,-0.0018790588,-0.0005304888,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,40,5034,0.058969676,0.048411906,327,0.010557771,1.0,1.0,1.0,1.0,-0.00023617968,-0.0048074424,0.0045712627,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,41,5106,0.040264234,0.05185537,28,-0.011591136,13.0,0.0,5.5,6.0,-0.0054724514,0.00037944317,-0.0058518946,7.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,42,5204,0.03842241,0.05929154,923,-0.020869132,85.0,0.0,26.285714285714285,27.0,-0.0013947561,-0.0029125065,0.0015177503,12.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,43,5285,0.051499054,0.05238883,761,-0.0008897744,2.0,0.8333333333333334,1.1666666666666667,1.0,-0.003990505,-0.0030678026,-0.00092270225,1.0,-0.16666666666666663,1,0
7,cycle44_subj07_margin_low_1sess_150ep,44,5301,0.05961157,0.04778011,208,0.011831459,1.0,1.0,1.0,1.0,-0.001804255,0.00035792962,-0.0021621846,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,45,5338,0.03435624,0.0471512,239,-0.01279496,5.0,0.3333333333333333,2.3333333333333335,2.0,-0.0012717769,-0.0012254529,-4.6323985e-05,-8.0,0.3333333333333333,0,0
7,cycle44_subj07_margin_low_1sess_150ep,46,5427,0.033551615,0.047556806,655,-0.014005192,50.0,0.0,16.375,17.0,0.004067419,-0.0053199045,0.009387324,-70.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,47,5459,0.047960423,0.0433095,380,0.0046509244,1.0,1.0,1.0,1.0,0.00012571365,-0.0024941787,0.0026198924,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,48,5502,0.026617114,0.056712843,93,-0.03009573,345.0,0.0,105.66666666666667,106.0,0.0022087917,0.00063522905,0.0015735626,-39.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,49,5542,0.057401244,0.046820063,769,0.01058118,1.0,1.0,1.0,1.0,-0.0014226548,0.0012729503,-0.0026956052,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,50,5574,0.05826927,0.05844709,178,-0.00017781928,2.0,0.875,1.125,1.0,-0.000776954,-0.0058736987,0.0050967447,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,51,5583,0.060201798,0.0540064,567,0.006195396,1.0,1.0,1.0,1.0,-0.0023534931,-0.0055560246,0.0032025315,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,52,5602,0.04530842,0.05365016,922,-0.008341741,2.0,0.7142857142857143,1.2857142857142858,1.0,-0.0027958155,-0.004283961,0.0014881454,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,53,5714,0.055068552,0.049263243,659,0.00580531,1.0,1.0,1.0,1.0,-0.006342996,-0.0054472573,-0.0008957386,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,54,5878,0.06774217,0.057940423,39,0.009801745,1.0,1.0,1.0,1.0,-0.0009136796,-0.002286125,0.0013724454,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,55,5890,0.024249038,0.05552319,208,-0.031274155,378.0,0.0,118.0,117.0,-0.0045409054,-0.000984937,-0.0035559703,-118.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,56,6132,0.047421362,0.05216346,167,-0.004742097,4.0,0.25,1.9166666666666667,2.0,0.0010514893,-0.002927713,0.0039792024,-2.0,0.16666666666666669,0,0
7,cycle44_subj07_margin_low_1sess_150ep,57,6199,0.050119236,0.051168624,828,-0.0010493882,2.0,0.7,1.3,1.0,-0.0073417686,-0.0017538071,-0.0055879615,1.0,-0.30000000000000004,1,0
7,cycle44_subj07_margin_low_1sess_150ep,58,6222,0.048563253,0.05412406,520,-0.005560808,2.0,0.75,1.25,1.0,-0.0035478808,-0.0047892816,0.0012414008,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,59,6431,0.06571165,0.04429706,751,0.021414585,1.0,1.0,1.0,1.0,0.0024108738,7.080659e-05,0.0023400672,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,60,6444,0.038477656,0.047944352,263,-0.0094666965,6.0,0.0,2.5454545454545454,2.0,-0.004104335,-0.0023934916,-0.0017108433,3.0,-0.36363636363636365,0,0
7,cycle44_subj07_margin_low_1sess_150ep,61,6489,0.041480526,0.04806272,172,-0.006582193,5.0,0.1,2.7,2.5,-0.0018581748,-0.00095255673,-0.0009056181,-2.0,-0.1,0,0
7,cycle44_subj07_margin_low_1sess_150ep,62,6514,0.03888233,0.055920847,28,-0.017038517,19.0,0.0,6.222222222222222,6.0,0.0015873164,0.0010585301,0.00052878633,-9.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,63,6521,0.06332363,0.057282645,778,0.0060409866,1.0,1.0,1.0,1.0,-0.002226904,-0.0027859062,0.00055900216,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,64,6524,0.035522044,0.047217537,578,-0.011695493,33.0,0.0,10.714285714285714,10.0,-0.0010473505,-0.0027418137,0.0016944632,8.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,65,6558,0.04112641,0.045347087,146,-0.0042206757,3.0,0.36363636363636365,1.6363636363636365,2.0,-0.004841991,-0.0042087026,-0.0006332882,1.0,-0.4545454545454546,0,0
7,cycle44_subj07_margin_low_1sess_150ep,66,6640,0.041252296,0.05529351,818,-0.014041215,37.0,0.0,11.909090909090908,11.0,-0.0039901435,-0.0028082319,-0.0011819117,14.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,67,6713,0.057628356,0.04959391,302,0.008034445,1.0,1.0,1.0,1.0,-0.0039879903,0.0002422221,-0.0042302124,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,68,6801,0.042578653,0.05128673,984,-0.008708078,22.0,0.0,8.5,8.5,-0.0027631111,-0.0046138987,0.0018507876,10.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,69,7007,0.047668647,0.05825712,484,-0.010588475,13.0,0.0,5.0,4.5,0.002429586,-0.001455985,0.003885571,-12.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,70,7039,0.06227067,0.051006634,793,0.011264037,1.0,1.0,1.0,1.0,-0.0007893294,-0.002615925,0.0018265955,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,71,7120,0.0527757,0.057395127,681,-0.004619427,2.0,1.0,1.0,1.0,-0.0065016374,-0.0026112273,-0.00389041,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,72,7207,0.06930829,0.058239616,777,0.011068672,1.0,1.0,1.0,1.0,0.00094661117,-0.0037940294,0.0047406405,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,73,7336,0.04924256,0.0530308,717,-0.0037882403,4.0,0.75,1.25,1.0,-0.0053246953,-0.0032182746,-0.0021064207,1.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,74,7366,0.036976334,0.04317328,200,-0.006196946,3.0,0.3333333333333333,1.7777777777777777,2.0,-0.0039581396,-0.00039405003,-0.0035640895,1.0,-0.1111111111111111,0,0
7,cycle44_subj07_margin_low_1sess_150ep,75,7409,0.05285295,0.04360842,468,0.009244531,1.0,1.0,1.0,1.0,-0.007527508,-0.0094417,0.001914192,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,76,7418,0.0534583,0.037866425,852,0.015591875,1.0,1.0,1.0,1.0,-0.0036178753,-0.0064898133,0.002871938,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,77,7480,0.04914766,0.05411461,300,-0.004966948,6.0,0.1,2.5,2.0,-0.0031107813,-0.003500037,0.00038925558,3.0,-0.30000000000000004,0,0
7,cycle44_subj07_margin_low_1sess_150ep,78,7654,0.048463482,0.049221255,788,-0.0007577725,3.0,0.46153846153846156,1.6923076923076923,2.0,-0.002050668,-0.008389674,0.006339006,-1.0,0.15384615384615385,0,0
7,cycle44_subj07_margin_low_1sess_150ep,79,7659,0.047644142,0.037520103,388,0.010124039,1.0,1.0,1.0,1.0,-0.007332526,-0.008335281,0.001002755,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,80,7840,0.04513804,0.047817245,346,-0.0026792064,2.0,0.75,1.25,1.0,0.000914827,-0.0010959096,0.0020107366,-3.0,0.625,0,0
7,cycle44_subj07_margin_low_1sess_150ep,81,7859,0.049337503,0.042959753,480,0.006377749,1.0,1.0,1.0,1.0,0.000589855,-0.003163308,0.003753163,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,82,7944,0.06091952,0.0495223,704,0.01139722,1.0,1.0,1.0,1.0,-0.0030820929,-0.0020451993,-0.0010368936,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,83,7948,0.063077815,0.04630601,827,0.016771805,1.0,1.0,1.0,1.0,0.0054412596,-0.000114664435,0.005555924,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,84,7954,0.03201692,0.044852335,590,-0.012835413,27.0,0.0,9.833333333333334,9.5,-0.0012258478,-0.0049440265,0.0037181787,-12.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,85,8006,0.06317802,0.061390486,217,0.0017875321,1.0,1.0,1.0,1.0,-0.00038561225,0.0017924085,-0.0021780208,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,86,8109,0.05500158,0.051242646,721,0.0037589334,1.0,1.0,1.0,1.0,0.004134029,-0.0028715692,0.0070055984,-2.0,0.5,0,1
7,cycle44_subj07_margin_low_1sess_150ep,87,8204,0.0475005,0.04283143,875,0.0046690702,1.0,1.0,1.0,1.0,7.009879e-05,-0.002174642,0.0022447407,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,88,8225,0.06779287,0.048546523,178,0.019246347,1.0,1.0,1.0,1.0,-0.00016658008,-0.003076814,0.002910234,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,89,8262,0.017640138,0.044722967,302,-0.027082829,321.0,0.0,94.5,93.5,0.00053456053,-0.0036737546,0.0042083133,-134.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,90,8274,0.048889853,0.054005176,250,-0.005115323,2.0,0.5833333333333334,1.4166666666666667,1.0,0.001173228,0.0039796494,-0.0028064214,-1.0,0.08333333333333337,0,0
7,cycle44_subj07_margin_low_1sess_150ep,91,8318,0.037757605,0.04846103,208,-0.010703426,23.0,0.0,6.625,7.0,-0.0047746785,-0.0063529164,0.0015782379,4.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,92,8387,0.043986373,0.04480687,282,-0.0008204989,2.0,1.0,1.0,1.0,0.00049354136,-0.0008335449,0.0013270862,-4.0,0.75,0,0
7,cycle44_subj07_margin_low_1sess_150ep,93,8394,0.05397958,0.04301659,788,0.010962989,1.0,1.0,1.0,1.0,-0.005047396,-0.0025870092,-0.0024603866,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,94,8415,0.05122559,0.048546795,208,0.0026787966,1.0,1.0,1.0,1.0,-0.00048813596,-0.004154034,0.003665898,-1.0,0.18181818181818177,0,1
7,cycle44_subj07_margin_low_1sess_150ep,95,8435,0.043550532,0.05544664,655,-0.011896107,5.0,0.14285714285714285,2.2857142857142856,2.0,-0.0036059506,-0.0010991842,-0.0025067665,2.0,-0.2857142857142857,0,0
7,cycle44_subj07_margin_low_1sess_150ep,96,8465,0.054599524,0.059176944,787,-0.0045774207,5.0,0.08333333333333333,2.5,2.5,-0.0010524839,0.0004346259,-0.0014871098,-2.0,0.08333333333333333,0,0
7,cycle44_subj07_margin_low_1sess_150ep,97,8509,0.043951087,0.048481014,737,-0.004529927,5.0,0.18181818181818182,2.0,2.0,0.0018501133,0.002496779,-0.0006466657,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,98,8631,0.05129653,0.056964245,875,-0.0056677163,3.0,0.375,1.75,2.0,-0.003234215,-0.007853437,0.004619222,-3.0,0.375,0,0
7,cycle44_subj07_margin_low_1sess_150ep,99,8646,0.040583737,0.047523975,825,-0.006940238,7.0,0.0,3.533333333333333,3.0,0.0020606555,-0.0022779368,0.0043385923,-18.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,100,8807,0.06631862,0.051048506,967,0.015270118,1.0,1.0,1.0,1.0,0.003343165,0.0008468181,0.0024963468,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,101,8843,0.042775072,0.04829502,93,-0.005519949,5.0,0.1111111111111111,2.4444444444444446,2.0,-0.00069601834,0.0011166818,-0.0018127002,1.0,-0.3333333333333333,0,0
7,cycle44_subj07_margin_low_1sess_150ep,102,8925,0.042373482,0.055803075,85,-0.013429593,21.0,0.0,6.285714285714286,6.0,0.0010003038,-0.0026160777,0.0036163814,-11.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,103,8933,0.048508897,0.04984782,588,-0.0013389215,3.0,0.6,1.4,1.0,0.0004673563,0.0018996932,-0.0014323369,2.0,-0.4,1,0
7,cycle44_subj07_margin_low_1sess_150ep,104,9027,0.045516748,0.041712802,984,0.003803946,1.0,1.0,1.0,1.0,-0.0015299208,-0.008311354,0.006781433,-1.0,0.5,0,1
7,cycle44_subj07_margin_low_1sess_150ep,105,9048,0.051861845,0.036503598,480,0.015358247,1.0,1.0,1.0,1.0,-0.013245732,-0.004150428,-0.009095304,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,106,9147,0.059991844,0.05800006,541,0.0019917823,1.0,1.0,1.0,1.0,-0.0045124963,-0.0035671927,-0.0009453036,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,107,9230,0.06268967,0.044515166,2,0.018174503,1.0,1.0,1.0,1.0,-0.0015498474,-0.0024589375,0.00090909004,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,108,9434,0.05264712,0.0527181,249,-7.0977956e-05,2.0,1.0,1.0,1.0,-0.0032033958,-0.002771236,-0.00043215975,1.0,0.0,1,0
7,cycle44_subj07_margin_low_1sess_150ep,109,9462,0.029563142,0.04887929,923,-0.01931615,88.0,0.0,28.272727272727273,30.0,-0.00035214424,-0.0049480423,0.004595898,-26.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,110,9680,0.038586617,0.05179494,172,-0.013208322,30.0,0.0,11.714285714285714,12.0,-0.008198973,-0.0067126118,-0.001486361,13.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,111,9722,0.05183617,0.046104584,39,0.0057315864,1.0,1.0,1.0,1.0,-0.00040653348,-0.002353739,0.0019472055,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,112,9804,0.033443313,0.042943463,196,-0.00950015,21.0,0.0,6.583333333333333,6.0,-0.0056884326,-0.008056276,0.002367843,9.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,113,9847,0.057656858,0.055424273,318,0.002232585,1.0,1.0,1.0,1.0,-0.00077034533,-0.0014015883,0.000631243,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,114,9865,0.034663413,0.056767415,327,-0.022104003,35.0,0.0,12.2,15.0,0.0014346465,0.0021202601,-0.0006856136,1.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,115,9917,0.059040017,0.055148315,753,0.0038917027,1.0,1.0,1.0,1.0,-0.0021229126,-0.0042336993,0.0021107867,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,116,9978,0.024968008,0.04936659,567,-0.024398582,314.0,0.0,94.625,95.5,-0.0012895372,-0.0073309764,0.0060414393,-62.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,117,10006,0.042161025,0.056382995,567,-0.01422197,14.0,0.0,4.8,5.0,-0.003892973,0.0035694875,-0.0074624605,6.0,-0.2,0,0
7,cycle44_subj07_margin_low_1sess_150ep,118,10046,0.06842989,0.055384994,23,0.013044894,1.0,1.0,1.0,1.0,-0.001579538,0.0014780238,-0.0030575618,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,119,10064,0.06034033,0.053277854,717,0.007062476,1.0,1.0,1.0,1.0,2.0347536e-05,-0.00019168481,0.00021203235,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,120,10105,0.045287084,0.052887306,115,-0.007600222,10.0,0.0,3.8461538461538463,4.0,-0.0059664138,-0.004719522,-0.0012468919,4.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,121,10107,0.04345768,0.05199116,250,-0.0085334815,16.0,0.0,6.5,6.5,0.0040130503,0.0005908683,0.003422182,-20.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,122,10244,0.05556146,0.04623219,571,0.009329271,1.0,1.0,1.0,1.0,0.001781676,-0.00397598,0.005757656,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,123,10393,0.035433818,0.044582777,272,-0.009148959,20.0,0.0,6.444444444444445,6.0,-0.0015494153,-0.0043811686,0.0028317533,-1.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,124,10471,0.051372275,0.04392452,17,0.007447753,1.0,1.0,1.0,1.0,-0.0013294257,0.00095609576,-0.0022855215,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,125,10507,0.054707427,0.042735863,327,0.011971563,1.0,1.0,1.0,1.0,-0.0044489168,-0.0019756667,-0.00247325,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,126,10586,0.022280635,0.045030896,827,-0.02275026,219.0,0.0,66.8,68.0,-0.00655742,-0.0014369227,-0.005120497,95.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,127,10600,0.027940575,0.046904128,825,-0.018963553,53.0,0.0,17.571428571428573,17.0,-0.00020013377,-0.007652078,0.007451944,-23.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,128,10610,0.04167498,0.046291973,891,-0.0046169944,5.0,0.125,2.75,3.0,-0.002026271,-0.0043073706,0.0022810996,1.0,-0.25,0,0
7,cycle44_subj07_margin_low_1sess_150ep,129,10907,0.039486974,0.03558254,79,0.0039044358,1.0,1.0,1.0,1.0,-0.0068427846,-0.0047168583,-0.0021259263,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,130,11159,0.03629352,0.039407756,191,-0.0031142347,2.0,0.8571428571428571,1.1428571428571428,1.0,-0.00930725,-0.010130227,0.00082297623,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,131,11333,0.048961543,0.04961776,318,-0.00065621734,2.0,0.7272727272727273,1.2727272727272727,1.0,0.004750788,-0.0033676699,0.008118458,-10.0,0.7272727272727273,0,0
7,cycle44_subj07_margin_low_1sess_150ep,132,11487,0.050869536,0.045353446,770,0.0055160895,1.0,1.0,1.0,1.0,-0.0005832054,-0.0030993186,0.0025161132,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,133,11521,0.046127282,0.045562588,788,0.0005646944,1.0,1.0,1.0,1.0,0.0063531026,9.6298754e-05,0.006256804,-14.0,1.0,0,1
7,cycle44_subj07_margin_low_1sess_150ep,134,11566,0.0448774,0.046919946,567,-0.0020425469,3.0,0.5,1.625,1.5,-0.0047603287,0.0006340556,-0.0053943843,2.0,-0.5,1,0
7,cycle44_subj07_margin_low_1sess_150ep,135,11617,0.043403044,0.05389633,700,-0.010493286,12.0,0.0,4.333333333333333,4.0,-0.0054152347,-0.0059172064,0.0005019717,6.0,-0.1111111111111111,0,0
7,cycle44_subj07_margin_low_1sess_150ep,136,11635,0.05507957,0.053317875,682,0.0017616935,1.0,1.0,1.0,1.0,-0.0038878247,0.00069102645,-0.004578851,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,137,11689,0.055454616,0.049595494,230,0.0058591217,1.0,1.0,1.0,1.0,-0.0020680018,0.0017702691,-0.003838271,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,138,11725,0.043173995,0.045100115,505,-0.0019261204,3.0,0.5,1.5,1.5,0.004304655,-0.0006149933,0.004919648,-2.0,0.2,0,0
7,cycle44_subj07_margin_low_1sess_150ep,139,11796,0.062334254,0.04159209,543,0.020742163,1.0,1.0,1.0,1.0,-0.0039085,0.00047848,-0.00438698,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,140,11827,0.021672633,0.05062139,601,-0.028948758,382.0,0.0,115.6,116.0,-0.0041635334,-0.0053086095,0.001145076,41.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,141,11837,0.057441596,0.04832166,692,0.009119935,1.0,1.0,1.0,1.0,-0.0018240251,-0.003044486,0.001220461,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,142,11844,0.05547584,0.038736768,430,0.01673907,1.0,1.0,1.0,1.0,-0.004851654,-0.005447913,0.0005962588,0.0,0.0,0,0
7,cycle44_subj07_margin_low_1sess_150ep,143,11932,0.05118746,0.056477085,380,-0.0052896254,8.0,0.2,3.8,3.0,-0.0081703365,-0.0072034597,-0.00096687675,6.0,-0.2,0,0
7,cycle44_subj07_margin_low_1sess_150ep,144,11942,0.041167498,0.040155657,389,0.001011841,1.0,1.0,1.0,1.0,-0.0076890774,-0.009009447,0.0013203695,-1.0,0.16666666666666663,0,1
