subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
7,cycle44_subj07_margin_low_1sess_150ep,45,5338,0.03435624,0.0471512,239,-0.01279496,5.0,0.3333333333333333,2.3333333333333335,2.0
7,cycle44_subj07_margin_low_1sess_150ep,46,5427,0.033551615,0.047556806,655,-0.014005192,50.0,0.0,16.375,17.0
7,cycle44_subj07_margin_low_1sess_150ep,47,5459,0.047960423,0.0433095,380,0.0046509244,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,48,5502,0.026617114,0.056712843,93,-0.03009573,345.0,0.0,105.66666666666667,106.0
7,cycle44_subj07_margin_low_1sess_150ep,49,5542,0.057401244,0.046820063,769,0.01058118,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,50,5574,0.05826927,0.05844709,178,-0.00017781928,2.0,0.875,1.125,1.0
7,cycle44_subj07_margin_low_1sess_150ep,51,5583,0.060201798,0.0540064,567,0.006195396,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,52,5602,0.04530842,0.05365016,922,-0.008341741,2.0,0.7142857142857143,1.2857142857142858,1.0
7,cycle44_subj07_margin_low_1sess_150ep,53,5714,0.055068552,0.049263243,659,0.00580531,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,54,5878,0.06774217,0.057940423,39,0.009801745,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,55,5890,0.024249038,0.05552319,208,-0.031274155,378.0,0.0,118.0,117.0
7,cycle44_subj07_margin_low_1sess_150ep,56,6132,0.047421362,0.05216346,167,-0.004742097,4.0,0.25,1.9166666666666667,2.0
7,cycle44_subj07_margin_low_1sess_150ep,57,6199,0.050119236,0.051168624,828,-0.0010493882,2.0,0.7,1.3,1.0
7,cycle44_subj07_margin_low_1sess_150ep,58,6222,0.048563253,0.05412406,520,-0.005560808,2.0,0.75,1.25,1.0
7,cycle44_subj07_margin_low_1sess_150ep,59,6431,0.06571165,0.04429706,751,0.021414585,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,60,6444,0.038477656,0.047944352,263,-0.0094666965,6.0,0.0,2.5454545454545454,2.0
7,cycle44_subj07_margin_low_1sess_150ep,61,6489,0.041480526,0.04806272,172,-0.006582193,5.0,0.1,2.7,2.5
7,cycle44_subj07_margin_low_1sess_150ep,62,6514,0.03888233,0.055920847,28,-0.017038517,19.0,0.0,6.222222222222222,6.0
7,cycle44_subj07_margin_low_1sess_150ep,63,6521,0.06332363,0.057282645,778,0.0060409866,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,64,6524,0.035522044,0.047217537,578,-0.011695493,33.0,0.0,10.714285714285714,10.0
7,cycle44_subj07_margin_low_1sess_150ep,65,6558,0.04112641,0.045347087,146,-0.0042206757,3.0,0.36363636363636365,1.6363636363636365,2.0
7,cycle44_subj07_margin_low_1sess_150ep,66,6640,0.041252296,0.05529351,818,-0.014041215,37.0,0.0,11.909090909090908,11.0
7,cycle44_subj07_margin_low_1sess_150ep,67,6713,0.057628356,0.04959391,302,0.008034445,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,68,6801,0.042578653,0.05128673,984,-0.008708078,22.0,0.0,8.5,8.5
7,cycle44_subj07_margin_low_1sess_150ep,69,7007,0.047668647,0.05825712,484,-0.010588475,13.0,0.0,5.0,4.5
7,cycle44_subj07_margin_low_1sess_150ep,70,7039,0.06227067,0.051006634,793,0.011264037,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,71,7120,0.0527757,0.057395127,681,-0.004619427,2.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,72,7207,0.06930829,0.058239616,777,0.011068672,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,73,7336,0.04924256,0.0530308,717,-0.0037882403,4.0,0.75,1.25,1.0
7,cycle44_subj07_margin_low_1sess_150ep,74,7366,0.036976334,0.04317328,200,-0.006196946,3.0,0.3333333333333333,1.7777777777777777,2.0
7,cycle44_subj07_margin_low_1sess_150ep,75,7409,0.05285295,0.04360842,468,0.009244531,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,76,7418,0.0534583,0.037866425,852,0.015591875,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,77,7480,0.04914766,0.05411461,300,-0.004966948,6.0,0.1,2.5,2.0
7,cycle44_subj07_margin_low_1sess_150ep,78,7654,0.048463482,0.049221255,788,-0.0007577725,3.0,0.46153846153846156,1.6923076923076923,2.0
7,cycle44_subj07_margin_low_1sess_150ep,79,7659,0.047644142,0.037520103,388,0.010124039,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,80,7840,0.04513804,0.047817245,346,-0.0026792064,2.0,0.75,1.25,1.0
7,cycle44_subj07_margin_low_1sess_150ep,81,7859,0.049337503,0.042959753,480,0.006377749,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,82,7944,0.06091952,0.0495223,704,0.01139722,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,83,7948,0.063077815,0.04630601,827,0.016771805,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,84,7954,0.03201692,0.044852335,590,-0.012835413,27.0,0.0,9.833333333333334,9.5
7,cycle44_subj07_margin_low_1sess_150ep,85,8006,0.06317802,0.061390486,217,0.0017875321,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,86,8109,0.05500158,0.051242646,721,0.0037589334,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,87,8204,0.0475005,0.04283143,875,0.0046690702,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,88,8225,0.06779287,0.048546523,178,0.019246347,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,89,8262,0.017640138,0.044722967,302,-0.027082829,321.0,0.0,94.5,93.5
7,cycle44_subj07_margin_low_1sess_150ep,90,8274,0.048889853,0.054005176,250,-0.005115323,2.0,0.5833333333333334,1.4166666666666667,1.0
7,cycle44_subj07_margin_low_1sess_150ep,91,8318,0.037757605,0.04846103,208,-0.010703426,23.0,0.0,6.625,7.0
7,cycle44_subj07_margin_low_1sess_150ep,92,8387,0.043986373,0.04480687,282,-0.0008204989,2.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,93,8394,0.05397958,0.04301659,788,0.010962989,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,94,8415,0.05122559,0.048546795,208,0.0026787966,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,95,8435,0.043550532,0.05544664,655,-0.011896107,5.0,0.14285714285714285,2.2857142857142856,2.0
7,cycle44_subj07_margin_low_1sess_150ep,96,8465,0.054599524,0.059176944,787,-0.0045774207,5.0,0.08333333333333333,2.5,2.5
7,cycle44_subj07_margin_low_1sess_150ep,97,8509,0.043951087,0.048481014,737,-0.004529927,5.0,0.18181818181818182,2.0,2.0
7,cycle44_subj07_margin_low_1sess_150ep,98,8631,0.05129653,0.056964245,875,-0.0056677163,3.0,0.375,1.75,2.0
7,cycle44_subj07_margin_low_1sess_150ep,99,8646,0.040583737,0.047523975,825,-0.006940238,7.0,0.0,3.533333333333333,3.0
7,cycle44_subj07_margin_low_1sess_150ep,100,8807,0.06631862,0.051048506,967,0.015270118,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,101,8843,0.042775072,0.04829502,93,-0.005519949,5.0,0.1111111111111111,2.4444444444444446,2.0
7,cycle44_subj07_margin_low_1sess_150ep,102,8925,0.042373482,0.055803075,85,-0.013429593,21.0,0.0,6.285714285714286,6.0
7,cycle44_subj07_margin_low_1sess_150ep,103,8933,0.048508897,0.04984782,588,-0.0013389215,3.0,0.6,1.4,1.0
7,cycle44_subj07_margin_low_1sess_150ep,104,9027,0.045516748,0.041712802,984,0.003803946,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,105,9048,0.051861845,0.036503598,480,0.015358247,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,106,9147,0.059991844,0.05800006,541,0.0019917823,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,107,9230,0.06268967,0.044515166,2,0.018174503,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,108,9434,0.05264712,0.0527181,249,-7.0977956e-05,2.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,109,9462,0.029563142,0.04887929,923,-0.01931615,88.0,0.0,28.272727272727273,30.0
7,cycle44_subj07_margin_low_1sess_150ep,110,9680,0.038586617,0.05179494,172,-0.013208322,30.0,0.0,11.714285714285714,12.0
7,cycle44_subj07_margin_low_1sess_150ep,111,9722,0.05183617,0.046104584,39,0.0057315864,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,112,9804,0.033443313,0.042943463,196,-0.00950015,21.0,0.0,6.583333333333333,6.0
7,cycle44_subj07_margin_low_1sess_150ep,113,9847,0.057656858,0.055424273,318,0.002232585,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,114,9865,0.034663413,0.056767415,327,-0.022104003,35.0,0.0,12.2,15.0
7,cycle44_subj07_margin_low_1sess_150ep,115,9917,0.059040017,0.055148315,753,0.0038917027,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,116,9978,0.024968008,0.04936659,567,-0.024398582,314.0,0.0,94.625,95.5
7,cycle44_subj07_margin_low_1sess_150ep,117,10006,0.042161025,0.056382995,567,-0.01422197,14.0,0.0,4.8,5.0
7,cycle44_subj07_margin_low_1sess_150ep,118,10046,0.06842989,0.055384994,23,0.013044894,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,119,10064,0.06034033,0.053277854,717,0.007062476,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,120,10105,0.045287084,0.052887306,115,-0.007600222,10.0,0.0,3.8461538461538463,4.0
7,cycle44_subj07_margin_low_1sess_150ep,121,10107,0.04345768,0.05199116,250,-0.0085334815,16.0,0.0,6.5,6.5
7,cycle44_subj07_margin_low_1sess_150ep,122,10244,0.05556146,0.04623219,571,0.009329271,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,123,10393,0.035433818,0.044582777,272,-0.009148959,20.0,0.0,6.444444444444445,6.0
7,cycle44_subj07_margin_low_1sess_150ep,124,10471,0.051372275,0.04392452,17,0.007447753,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,125,10507,0.054707427,0.042735863,327,0.011971563,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,126,10586,0.022280635,0.045030896,827,-0.02275026,219.0,0.0,66.8,68.0
7,cycle44_subj07_margin_low_1sess_150ep,127,10600,0.027940575,0.046904128,825,-0.018963553,53.0,0.0,17.571428571428573,17.0
7,cycle44_subj07_margin_low_1sess_150ep,128,10610,0.04167498,0.046291973,891,-0.0046169944,5.0,0.125,2.75,3.0
7,cycle44_subj07_margin_low_1sess_150ep,129,10907,0.039486974,0.03558254,79,0.0039044358,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,130,11159,0.03629352,0.039407756,191,-0.0031142347,2.0,0.8571428571428571,1.1428571428571428,1.0
7,cycle44_subj07_margin_low_1sess_150ep,131,11333,0.048961543,0.04961776,318,-0.00065621734,2.0,0.7272727272727273,1.2727272727272727,1.0
7,cycle44_subj07_margin_low_1sess_150ep,132,11487,0.050869536,0.045353446,770,0.0055160895,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,133,11521,0.046127282,0.045562588,788,0.0005646944,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,134,11566,0.0448774,0.046919946,567,-0.0020425469,3.0,0.5,1.625,1.5
7,cycle44_subj07_margin_low_1sess_150ep,135,11617,0.043403044,0.05389633,700,-0.010493286,12.0,0.0,4.333333333333333,4.0
7,cycle44_subj07_margin_low_1sess_150ep,136,11635,0.05507957,0.053317875,682,0.0017616935,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,137,11689,0.055454616,0.049595494,230,0.0058591217,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,138,11725,0.043173995,0.045100115,505,-0.0019261204,3.0,0.5,1.5,1.5
7,cycle44_subj07_margin_low_1sess_150ep,139,11796,0.062334254,0.04159209,543,0.020742163,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,140,11827,0.021672633,0.05062139,601,-0.028948758,382.0,0.0,115.6,116.0
7,cycle44_subj07_margin_low_1sess_150ep,141,11837,0.057441596,0.04832166,692,0.009119935,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,142,11844,0.05547584,0.038736768,430,0.01673907,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,143,11932,0.05118746,0.056477085,380,-0.0052896254,8.0,0.2,3.8,3.0
7,cycle44_subj07_margin_low_1sess_150ep,144,11942,0.041167498,0.040155657,389,0.001011841,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,145,11952,0.042525224,0.03777592,881,0.0047493055,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,146,12065,0.031645894,0.04084885,343,-0.009202957,16.0,0.0,5.428571428571429,6.0
7,cycle44_subj07_margin_low_1sess_150ep,147,12075,0.05672696,0.061906666,681,-0.005179707,2.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,148,12214,0.05769426,0.05004223,2,0.0076520294,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,149,12308,0.06660785,0.04853757,358,0.018070277,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,150,12487,0.054909468,0.054886956,753,2.251193e-05,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,151,12495,0.02648807,0.05186283,990,-0.025374759,105.0,0.0,32.333333333333336,29.0
7,cycle44_subj07_margin_low_1sess_150ep,152,12634,0.049122497,0.05100644,28,-0.0018839426,3.0,0.5,1.5,1.5
7,cycle44_subj07_margin_low_1sess_150ep,153,12685,0.058255732,0.047184695,356,0.0110710375,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,154,12796,0.04944945,0.044367645,689,0.0050818063,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,155,12798,0.05605057,0.049740754,923,0.0063098148,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,156,12922,0.060139768,0.04959619,601,0.010543577,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,157,12937,0.03524744,0.05017246,172,-0.014925018,12.0,0.09090909090909091,5.0,5.0
7,cycle44_subj07_margin_low_1sess_150ep,158,13138,0.061644286,0.051488094,967,0.010156192,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,159,13230,0.053457886,0.057665493,541,-0.0042076074,5.0,0.42857142857142855,1.7142857142857142,2.0
7,cycle44_subj07_margin_low_1sess_150ep,160,13312,0.05363355,0.0439991,178,0.00963445,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,161,13314,0.058391076,0.050592538,990,0.0077985376,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,162,13613,0.059014138,0.05066114,23,0.008352999,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,163,13653,0.05530555,0.050175034,118,0.005130518,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,164,13662,0.03704633,0.053049512,827,-0.016003184,33.0,0.0,11.11111111111111,10.0
7,cycle44_subj07_margin_low_1sess_150ep,165,13720,0.029550467,0.041284334,282,-0.011733867,28.0,0.0,9.25,10.0
7,cycle44_subj07_margin_low_1sess_150ep,166,13846,0.035614196,0.051232506,377,-0.015618309,15.0,0.0,4.909090909090909,5.0
7,cycle44_subj07_margin_low_1sess_150ep,167,14110,0.03908264,0.04821479,208,-0.009132151,8.0,0.1,3.2,4.0
7,cycle44_subj07_margin_low_1sess_150ep,168,14121,0.038767762,0.039693803,200,-0.0009260401,2.0,0.8888888888888888,1.1111111111111112,1.0
7,cycle44_subj07_margin_low_1sess_150ep,169,14165,0.055137325,0.054209437,208,0.00092788786,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,170,14179,0.018731136,0.043288063,118,-0.024556927,180.0,0.0,54.4,56.0
7,cycle44_subj07_margin_low_1sess_150ep,171,14443,0.052513678,0.043687716,954,0.0088259615,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,172,14528,0.042546313,0.040730752,208,0.0018155612,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,173,14567,0.0587707,0.04443773,689,0.0143329725,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,174,14594,0.056837216,0.060767643,590,-0.003930427,2.0,0.3333333333333333,1.6666666666666667,2.0
7,cycle44_subj07_margin_low_1sess_150ep,175,14610,0.042905312,0.04224334,215,0.0006619729,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,176,14644,0.055842478,0.058048837,655,-0.002206359,2.0,0.5,1.5,1.5
7,cycle44_subj07_margin_low_1sess_150ep,177,14793,0.026984701,0.044923335,388,-0.017938634,44.0,0.0,13.454545454545455,14.0
7,cycle44_subj07_margin_low_1sess_150ep,178,14808,0.06641745,0.051204212,737,0.015213236,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,179,14820,0.0110572865,0.057740044,28,-0.046682756,317.0,0.0,97.875,96.0
7,cycle44_subj07_margin_low_1sess_150ep,180,14898,0.057437398,0.05096703,50,0.0064703673,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,181,14931,0.04390974,0.055532236,892,-0.011622496,7.0,0.09090909090909091,2.5454545454545454,3.0
7,cycle44_subj07_margin_low_1sess_150ep,182,15003,0.057694506,0.043770045,178,0.013924461,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,183,15025,0.060823463,0.05726577,774,0.0035576932,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,184,15128,0.03970753,0.05253171,567,-0.0128241815,20.0,0.0,7.333333333333333,7.0
7,cycle44_subj07_margin_low_1sess_150ep,185,15364,0.047732025,0.04422928,395,0.0035027452,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,186,15492,0.05345381,0.04887355,380,0.0045802593,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,187,15506,0.056193583,0.05315015,875,0.0030434318,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,188,15793,0.057440117,0.04619431,461,0.011245806,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,189,15819,0.059585247,0.048463892,567,0.011121355,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,190,15939,0.059615552,0.05645209,827,0.0031634606,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,191,16063,0.04548274,0.050306592,567,-0.0048238523,2.0,0.875,1.125,1.0
7,cycle44_subj07_margin_low_1sess_150ep,192,16252,0.045450404,0.049191,414,-0.0037405975,3.0,0.4,1.7,2.0
7,cycle44_subj07_margin_low_1sess_150ep,193,16344,0.02833879,0.046354204,145,-0.018015414,33.0,0.0,9.363636363636363,9.0
7,cycle44_subj07_margin_low_1sess_150ep,194,16421,0.043958467,0.051766064,921,-0.0078075975,6.0,0.5,1.6666666666666667,1.5
7,cycle44_subj07_margin_low_1sess_150ep,195,16466,0.057753954,0.049068462,591,0.008685492,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,196,16616,0.06076846,0.0485268,545,0.012241658,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,197,16635,0.041258745,0.045973778,737,-0.004715033,13.0,0.0,4.333333333333333,4.0
7,cycle44_subj07_margin_low_1sess_150ep,198,16655,0.034121558,0.049316354,832,-0.015194796,68.0,0.0,21.272727272727273,21.0
7,cycle44_subj07_margin_low_1sess_150ep,199,16702,0.042723637,0.04211281,206,0.0006108284,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,200,16723,0.050224606,0.031296194,453,0.018928412,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,201,16823,0.06251096,0.037453037,341,0.025057923,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin_low_1sess_150ep,202,16841,0.038681395,0.046753403,380,-0.008072007,37.0,0.0,10.444444444444445,10.0
7,cycle44_subj07_margin_low_1sess_150ep,203,16865,0.052273933,0.051609103,770,0.0006648302,1.0,1.0,1.0,1.0
