subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median,delta_positive_similarity,delta_hardest_impostor_similarity,delta_margin,delta_full_pool_rank,delta_sampled_top1_success_rate,rank1_to_not1,not1_to_rank1,image_full_pool_rank_margin0,image_full_pool_rank,delta_image_full_pool_rank,eval_clip_nearest_neighbor_cosine,eval_clip_top1_top2_gap,eval_clip_density_top10,train_clip_diag_mahalanobis,train_clip_mean_cosine,train_clip_mean_abs_z,train_clip_max_abs_z,global_reliability_mean,early_reliability_mean,higher_reliability_mean,low_reliability_mean,global_reliability_x_train_mahalanobis,low_reliability_x_train_mahalanobis,low_reliability_x_eval_density_top10,heldout_or_newtest_labels_used_for_reliability,heldout_or_newtest_labels_used_for_train_clip_stats,heldout_or_newtest_labels_used_for_image_ambiguity
7,cycle44_subj07_margin_low_1sess_150ep,10,3434,0.045883,0.05198262,215,-0.006099619,5.0,0.25,2.083333333333333,2.0,-0.0031452626,-0.0014074259,-0.0017378367,-2.0,0.0833333333333333,0,0,1.0,1.0,0.0,0.7005389,0.002513945,0.67982674,1.703629,0.6628179,0.8354225,11.941714,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2926791,1.41095,0.56303424,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,11,3449,0.06273952,0.059506655,647,0.0032328665,1.0,1.0,1.0,1.0,0.0026058592,0.003734503,-0.0011286438,0.0,0.0,0,0,2.0,2.0,0.0,0.8862185,0.022007406,0.8535721,1.6883454,0.7602909,0.83175975,11.962079,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29005343,1.398292,0.7069306,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,12,3489,0.059839316,0.054201204,694,0.0056381114,1.0,1.0,1.0,1.0,-0.0026130117,0.0017748512,-0.004387863,0.0,0.0,0,0,1.0,1.0,0.0,0.90789455,0.0071070194,0.8194335,1.692919,0.80085045,0.83184934,11.927462,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29083917,1.4020798,0.67865694,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,13,3626,0.053643405,0.049547806,461,0.004095599,1.0,1.0,1.0,1.0,-0.010853365,-0.0019809417,-0.008872423,0.0,0.0,0,0,1.0,1.0,0.0,0.8793417,0.012308359,0.85397875,1.6793493,0.8714498,0.8282605,11.917182,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2885079,1.3908414,0.7072674,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,14,3682,0.04534476,0.04162779,999,0.003716968,1.0,1.0,1.0,1.0,-0.0017723627,-0.0070166737,0.005244311,-1.0,0.4,0,1,1.0,1.0,0.0,0.79553634,0.0100464225,0.7702119,1.6955119,0.7830093,0.8337555,11.996015,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29128462,1.4042273,0.6378914,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,15,3687,0.046542566,0.054761283,282,-0.008218717,5.0,0.1666666666666666,2.1666666666666665,2.0,0.0012999661,0.0030313283,-0.0017313622,-6.0,0.1666666666666666,0,0,2.0,2.0,0.0,0.9212166,0.024588645,0.8785616,1.6787372,0.8641632,0.82889265,11.901753,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28840274,1.3903344,0.727627,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,16,3729,0.037907187,0.05256216,106,-0.014654972,64.0,0.0,20.25,20.5,-0.0016639642,-0.0012880489,-0.00037591532,-5.0,0.0,0,0,3.0,2.0,-1.0,0.8169265,0.0017119646,0.78903705,1.6858425,0.830284,0.8315829,11.853585,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28962344,1.396219,0.6534825,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,17,3809,0.042293273,0.046620514,770,-0.0043272413,12.0,0.0,4.125,5.0,-0.004567437,-0.0080380775,0.0034706406,7.0,-0.5,0,0,3.0,10.0,7.0,0.83170444,0.018264651,0.80408335,1.6883527,0.7985384,0.8316259,11.965649,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29005468,1.398298,0.66594386,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,18,3842,0.05535491,0.051242642,149,0.0041122697,1.0,1.0,1.0,1.0,0.002559401,-0.002062142,0.004621543,-2.0,0.625,0,1,1.0,1.0,0.0,0.795233,0.018814683,0.7596326,1.6935443,0.8068621,0.83327764,12.040597,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29094657,1.4025977,0.62912965,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,19,3847,0.03233899,0.046961248,428,-0.014622256,20.0,0.0,6.333333333333333,6.0,-0.0024871342,-0.004314527,0.0018273927,-2.0,0.0,0,0,16.0,11.0,-5.0,0.87049764,0.038419247,0.8286292,1.6876668,0.805208,0.8300777,11.970758,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28993684,1.3977299,0.6862728,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,20,3856,0.028801417,0.053908877,949,-0.02510746,118.0,0.0,38.71428571428572,40.0,-0.002432946,0.00060270354,-0.0030356497,2.0,0.0,0,0,62.0,65.0,3.0,0.82623965,3.71933e-05,0.80941427,1.6862645,0.8579799,0.83225644,11.935092,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28969592,1.3965685,0.67035896,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,21,3913,0.054890618,0.05235361,967,0.0025370084,1.0,1.0,1.0,1.0,-0.0015622787,-0.0034437105,0.0018814318,0.0,0.0,0,0,1.0,1.0,0.0,0.90943563,0.05046606,0.8355821,1.6889176,0.8467675,0.8313345,11.937596,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29015172,1.3987659,0.6920312,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,22,3951,0.052677136,0.04873301,745,0.003944125,1.0,1.0,1.0,1.0,-0.0052021965,-0.0041252673,-0.0010769293,0.0,0.0,0,0,2.0,2.0,0.0,0.84909666,0.02054882,0.80377877,1.6971252,0.78232133,0.8339018,11.977256,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29156175,1.4055634,0.6656916,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,23,4051,0.0465349,0.055412553,484,-0.008877654,5.0,0.25,2.333333333333333,2.5,-0.0014989935,0.0042914934,-0.005790487,1.0,-0.25,0,0,18.0,13.0,-5.0,0.8421768,0.019399703,0.81285334,1.6845937,0.83523756,0.8307033,11.976481,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2894089,1.3951848,0.6732072,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,24,4058,0.05608799,0.04674806,356,0.009339929,1.0,1.0,1.0,1.0,-0.0011897236,0.00023653358,-0.0014262572,0.0,0.0,0,0,1.0,1.0,0.0,0.9074328,0.008249223,0.89555615,1.6884938,0.8306403,0.83050007,12.023165,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2900789,1.3984149,0.7417019,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,25,4129,0.03329549,0.05447394,274,-0.02117845,117.0,0.0,35.916666666666664,36.0,0.0026073456,-0.0028820522,0.005489398,-196.0,0.0,0,0,20.0,9.0,-11.0,0.86037016,0.043838084,0.79305214,1.6935989,0.840791,0.83226323,12.001237,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29095596,1.4026428,0.6568078,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,26,4156,0.03651635,0.0536412,717,-0.01712485,99.0,0.0,29.9,29.0,-0.010478117,-0.010372728,-0.00010538846,74.0,0.0,0,0,2.0,17.0,15.0,0.8379925,0.010843396,0.79873294,1.6856341,0.8313718,0.82965946,11.915991,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28958762,1.3960465,0.6615127,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,27,4249,0.061441142,0.04591573,115,0.015525412,1.0,1.0,1.0,1.0,0.0024608746,-0.0017114654,0.00417234,0.0,0.0,0,0,1.0,1.0,0.0,0.7487372,0.0345037,0.7004443,1.7055411,0.71684664,0.83689654,12.005707,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2930076,1.4125335,0.5801097,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,28,4325,0.059904784,0.051019788,810,0.008884996,1.0,1.0,1.0,1.0,0.00065622106,0.00040091202,0.00025530905,0.0,0.0,0,0,2.0,1.0,-1.0,0.76950735,0.014103889,0.74615157,1.6967797,0.7849579,0.8325768,12.017556,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29150242,1.4052773,0.6179646,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,29,4423,0.043724272,0.05904397,967,-0.015319698,8.0,0.0,3.4,3.0,-0.0052305236,-0.0015930608,-0.0036374629,4.0,-0.4,0,0,1.0,2.0,1.0,0.82801,0.0019279122,0.81087935,1.6840248,0.8422021,0.8307539,11.970657,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28931114,1.3947136,0.6715723,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,30,4436,0.05173747,0.045720402,490,0.0060170665,1.0,1.0,1.0,1.0,-0.0034975037,-0.0029798225,-0.00051768124,0.0,0.0,0,0,1.0,1.0,0.0,0.80577576,0.027461708,0.7735225,1.6863992,0.7966541,0.83169746,11.867062,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28971907,1.3966801,0.6406333,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,31,4612,0.05064403,0.04326181,132,0.007382218,1.0,1.0,1.0,1.0,-0.00082636625,-0.0025996864,0.0017733201,0.0,0.0,0,0,1.0,1.0,0.0,0.9052657,0.00070238113,0.88311493,1.6826333,0.8931837,0.8296333,11.941936,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2890721,1.3935611,0.73139805,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,32,4667,0.02986288,0.042939994,920,-0.013077114,18.0,0.0,5.923076923076923,5.0,0.0016894825,-0.0014095865,0.003099069,-8.0,0.0,0,0,113.0,133.0,20.0,0.8823283,0.028023422,0.84782773,1.6781954,0.86187977,0.8286343,11.893294,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28830966,1.3898857,0.7021731,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,33,4690,0.043418974,0.047975678,208,-0.0045567043,4.0,0.1818181818181818,2.272727272727273,2.0,-0.0010699816,-0.0006371252,-0.00043285638,0.0,0.0,0,0,1.0,1.0,0.0,0.90824664,0.009206831,0.88092697,1.680368,0.8571886,0.8288689,11.958919,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2886829,1.391685,0.72958595,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,34,4768,0.043422226,0.05100913,598,-0.007586904,14.0,0.0,5.555555555555555,5.0,0.0011387914,0.002869375,-0.0017305836,-4.0,0.0,0,0,8.0,7.0,-1.0,0.8147097,0.031971335,0.7718123,1.6951624,0.84040475,0.8330294,11.997025,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29122457,1.4039378,0.6392169,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,35,4786,0.04981566,0.044517454,282,0.0052982047,1.0,1.0,1.0,1.0,-0.0057558827,0.0041872896,-0.009943172,0.0,0.0,0,0,1.0,1.0,0.0,0.86265606,0.011805117,0.835008,1.6909482,0.87292445,0.83164936,11.959913,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29050058,1.4004476,0.6915558,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,36,4835,0.046956025,0.052770954,892,-0.0058149286,5.0,0.4166666666666667,1.9166666666666667,2.0,0.0009697303,-0.0018900707,0.002859801,-1.0,0.1666666666666666,0,0,2.0,1.0,-1.0,0.7943084,0.0005789399,0.78586763,1.7004395,0.80476207,0.8348271,11.945963,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29213116,1.4083083,0.65085757,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,37,4869,0.049034756,0.055209704,490,-0.006174948,4.0,0.0,2.111111111111111,2.0,-0.007118117,-0.0010089241,-0.006109193,2.0,-0.4444444444444444,0,0,1.0,1.0,0.0,0.88950133,0.0032560825,0.8358016,1.683831,0.8364265,0.8298273,11.917424,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28927785,1.3945531,0.692213,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,38,4892,0.051988255,0.05322395,746,-0.0012356937,3.0,0.5,1.75,1.5,0.0043045543,-0.0021849498,0.006489504,-14.0,0.5,0,0,1.0,1.0,0.0,0.9098897,0.03205681,0.8495243,1.6867015,0.81570226,0.8317279,11.949509,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.289771,1.3969305,0.7035782,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,39,4930,0.06927918,0.049364273,17,0.019914906,1.0,1.0,1.0,1.0,-0.0024095476,-0.0018790588,-0.0005304888,0.0,0.0,0,0,1.0,1.0,0.0,0.7869944,0.01318717,0.7600672,1.6933148,0.7754816,0.8327209,12.01628,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29090714,1.4024076,0.6294896,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,40,5034,0.058969676,0.048411906,327,0.010557771,1.0,1.0,1.0,1.0,-0.00023617968,-0.0048074424,0.0045712627,0.0,0.0,0,0,1.0,1.0,0.0,0.8989371,0.07673484,0.80979013,1.685908,0.770479,0.8303795,12.017005,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28963467,1.3962733,0.6706703,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,41,5106,0.040264234,0.05185537,28,-0.011591136,13.0,0.0,5.5,6.0,-0.0054724514,0.00037944317,-0.0058518946,7.0,0.0,0,0,6.0,10.0,4.0,0.9241823,8.571148e-05,0.9108041,1.6881288,0.85557675,0.83055776,11.968223,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2900162,1.3981125,0.7543303,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,42,5204,0.03842241,0.05929154,923,-0.020869132,85.0,0.0,26.285714285714285,27.0,-0.0013947561,-0.0029125065,0.0015177503,12.0,0.0,0,0,3.0,2.0,-1.0,0.8311347,0.019951165,0.7909855,1.6976947,0.79684854,0.8325402,12.010401,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2916596,1.4060351,0.65509623,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,43,5285,0.051499054,0.05238883,761,-0.0008897744,2.0,0.8333333333333334,1.1666666666666667,1.0,-0.003990505,-0.0030678026,-0.00092270225,1.0,-0.1666666666666666,1,0,1.0,1.0,0.0,0.8459353,0.04288268,0.79449433,1.6894722,0.8087957,0.8314601,12.015146,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.290247,1.3992252,0.6580022,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,44,5301,0.05961157,0.04778011,208,0.011831459,1.0,1.0,1.0,1.0,-0.001804255,0.00035792962,-0.0021621846,0.0,0.0,0,0,1.0,1.0,0.0,0.79906356,0.018182278,0.7639228,1.6970309,0.7903675,0.83351606,11.984009,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29154557,1.4054853,0.6326828,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,45,5338,0.03435624,0.0471512,239,-0.01279496,5.0,0.3333333333333333,2.333333333333333,2.0,-0.0012717769,-0.0012254529,-4.6323985e-05,-8.0,0.3333333333333333,0,0,1.0,2.0,1.0,0.82683676,0.011874735,0.79421484,1.682375,0.78595555,0.8290153,12.000264,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28902772,1.3933473,0.65777075,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,46,5427,0.033551615,0.047556806,655,-0.014005192,50.0,0.0,16.375,17.0,0.004067419,-0.0053199045,0.009387324,-70.0,0.0,0,0,20.0,8.0,-12.0,0.86502886,0.040822744,0.78518444,1.6925155,0.77534676,0.83163846,11.945756,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29076982,1.4017457,0.65029174,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,47,5459,0.047960423,0.0433095,380,0.0046509244,1.0,1.0,1.0,1.0,0.00012571365,-0.0024941787,0.0026198924,0.0,0.0,0,0,6.0,4.0,-2.0,0.76735586,0.004559934,0.7484306,1.6936939,0.78307325,0.8329043,11.964721,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29097226,1.4027215,0.6198521,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,48,5502,0.026617114,0.056712843,93,-0.03009573,345.0,0.0,105.66666666666669,106.0,0.0022087917,0.00063522905,0.0015735626,-39.0,0.0,0,0,111.0,61.0,-50.0,0.8021163,0.0022329688,0.79308385,1.7018013,0.80688936,0.83449066,11.978219,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2923651,1.4094362,0.65683407,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,49,5542,0.057401244,0.046820063,769,0.01058118,1.0,1.0,1.0,1.0,-0.0014226548,0.0012729503,-0.0026956052,0.0,0.0,0,0,2.0,1.0,-1.0,0.85876954,0.010525346,0.83373183,1.6878688,0.8300804,0.83194476,12.064113,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28997153,1.3978972,0.6904988,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,50,5574,0.05826927,0.05844709,178,-0.00017781928,2.0,0.875,1.125,1.0,-0.000776954,-0.0058736987,0.0050967447,0.0,0.0,0,0,3.0,4.0,1.0,0.8822309,0.04485041,0.7633821,1.6977419,0.79627424,0.83455384,12.024077,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2916677,1.4060742,0.632235,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,51,5583,0.060201798,0.0540064,567,0.006195396,1.0,1.0,1.0,1.0,-0.0023534931,-0.0055560246,0.0032025315,0.0,0.0,0,0,1.0,1.0,0.0,0.8425773,0.016125798,0.81232023,1.6954808,0.84177005,0.832991,12.026217,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29127926,1.4042015,0.6727657,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,52,5602,0.04530842,0.05365016,922,-0.008341741,2.0,0.7142857142857143,1.2857142857142858,1.0,-0.0027958155,-0.004283961,0.0014881454,0.0,0.0,0,0,1.0,1.0,0.0,0.7897591,0.0076131225,0.7691879,1.6866233,0.8108506,0.8301974,11.942739,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28975758,1.3968657,0.6370434,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,53,5714,0.055068552,0.049263243,659,0.00580531,1.0,1.0,1.0,1.0,-0.006342996,-0.0054472573,-0.0008957386,0.0,0.0,0,0,1.0,1.0,0.0,0.90640265,0.13127667,0.72527826,1.6941832,0.70622164,0.83268636,11.949409,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29105633,1.4031268,0.6006773,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,54,5878,0.06774217,0.057940423,39,0.009801745,1.0,1.0,1.0,1.0,-0.0009136796,-0.002286125,0.0013724454,0.0,0.0,0,0,1.0,1.0,0.0,0.8480573,0.023302674,0.77912486,1.6869477,0.78262067,0.8307115,11.994659,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2898133,1.3971344,0.6452732,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,55,5890,0.024249038,0.05552319,208,-0.031274155,378.0,0.0,118.0,117.0,-0.0045409054,-0.000984937,-0.0035559703,-118.0,0.0,0,0,48.0,105.0,57.0,0.7969846,0.011522114,0.768702,1.7017766,0.7509377,0.835503,12.006596,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29236087,1.4094157,0.6366409,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,56,6132,0.047421362,0.05216346,167,-0.004742097,4.0,0.25,1.9166666666666667,2.0,0.0010514893,-0.002927713,0.0039792024,-2.0,0.1666666666666666,0,0,1.0,1.0,0.0,0.8392528,0.00056010485,0.80485487,1.6986662,0.8328037,0.8334038,11.984615,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29182652,1.4068397,0.6665828,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,57,6199,0.050119236,0.051168624,828,-0.0010493882,2.0,0.7,1.3,1.0,-0.0073417686,-0.0017538071,-0.0055879615,1.0,-0.3,1,0,2.0,4.0,2.0,0.8311347,0.044897437,0.78500116,1.7018886,0.8023262,0.8348074,12.05731,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.2923801,1.4095085,0.65014,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,58,6222,0.048563253,0.05412406,520,-0.005560808,2.0,0.75,1.25,1.0,-0.0035478808,-0.0047892816,0.0012414008,0.0,0.0,0,0,2.0,2.0,0.0,0.8783999,0.030965328,0.83688366,1.688282,0.86881554,0.830656,12.001655,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.29004252,1.3982395,0.69310915,False,False,False
7,cycle44_subj07_margin_low_1sess_150ep,59,6431,0.06571165,0.04429706,751,0.021414585,1.0,1.0,1.0,1.0,0.0024108738,7.080659e-05,0.0023400672,0.0,0.0,0,0,1.0,1.0,0.0,0.8887674,0.0073032975,0.86067593,1.6872845,0.8606453,0.83156675,11.916112,0.17179743945598602,0.25765520334243774,0.14220105111598969,0.828202560544014,0.28987116,1.3974133,0.712814,False,False,False
